House_Type,Family_Members,Number_of_Rooms,Daily_Appliance_Usage_Count,AC_Usage_Hours,Fan_Usage_Hours,Refrigerator_Usage_Hours,Washing_Machine_Usage_Hours,Water_Motor_Usage_Hours,Lighting_Hours,Outdoor_Temperature_C,Day_of_Week,Season,Is_Holiday,Daily_Electricity_Consumption_kWh,House_Type_Encoded,Day_of_Week_Encoded,Season_Encoded,Family_Members_Scaled,Number_of_Rooms_Scaled,Daily_Appliance_Usage_Count_Scaled,AC_Usage_Hours_Scaled,Fan_Usage_Hours_Scaled,Refrigerator_Usage_Hours_Scaled,Washing_Machine_Usage_Hours_Scaled,Water_Motor_Usage_Hours_Scaled,Lighting_Hours_Scaled,Outdoor_Temperature_C_Scaled
Independent House,4,5,9,10.82,7.2,24,0.0,1.78,8.28,41.7,Friday,Summer,0,22.46,1,0,1,-0.028478554847755435,0.426957750327383,0.05994305046580039,2.08406921906356,0.1631130391790859,0.0,-0.7961864247267118,0.6874215058533139,1.314497574552963,1.4049880984658125
Apartment,7,2,6,4.96,8.89,24,0.0,1.04,7.88,28.5,Monday,Summer,0,13.05,0,1,1,1.4724182546961082,-1.18342448011439,-0.9223170201922729,0.3474360556230519,0.6157584188386177,0.0,-0.7961864247267118,-0.7059026031831533,1.0554538262043291,0.24590635228188823
Independent House,6,5,14,2.99,1.81,24,0.0,1.93,5.62,19.1,Thursday,Spring/Autumn,0,11.0,1,4,0,0.9721193181814869,0.426957750327383,1.697043168229256,-0.23638089522640218,-1.2805311006817872,0.0,-0.7961864247267118,0.9698520684958408,-0.4081433519654536,-0.5795003457581787
Apartment,5,2,7,5.46,11.53,24,0.66,1.76,4.93,36.4,Thursday,Summer,0,15.55,0,4,1,0.47182038166686574,-1.18342448011439,-0.5948969966395818,0.4956129467015936,1.3228494261174124,0.0,0.19022295583689294,0.6497640975009769,-0.8549938178668477,0.9395992155283275
Villa,2,6,11,9.47,8.92,24,0.0,1.2,8.61,22.7,Monday,Summer,0,19.82,2,1,1,-1.0290764278769977,0.9637518271413074,0.7147830975711826,1.6839916131514978,0.6237935439213311,0.0,-0.7961864247267118,-0.4046433363644579,1.5282086669405863,-0.2633871422534724
Villa,5,7,5,1.03,7.4,24,0.93,1.9,10.27,24.2,Monday,Spring/Autumn,0,10.44,2,1,0,0.47182038166686574,1.5005459039552316,-1.249737043744964,-0.8172343082542857,0.21668053973050982,0.0,0.5937540660674585,0.9133659559673353,2.6032402225874183,-0.13167330745984462
Apartment,1,4,10,10.6,9.05,24,0.0,2.22,5.07,40.3,Sunday,Summer,1,21.45,0,3,1,-1.529375364391619,-0.10983632648654133,0.3873630740184915,2.0188713869890016,0.6586124192797569,0.0,-0.7961864247267118,1.515884489604727,-0.7643285059448254,1.2820551859917593
Apartment,4,2,13,5.24,11.92,24,1.19,1.17,7.78,34.6,Monday,Summer,0,16.71,0,1,1,-0.028478554847755435,-1.18342448011439,1.3696231446765648,0.43041511462703536,1.427306052192689,0.0,0.9823395796228178,-0.46112944889296337,0.9906928891171709,0.7815426137759744
Apartment,3,2,4,1.87,4.19,24,0.73,1.29,7.21,6.2,Friday,Winter,0,7.91,0,0,2,-0.5287774913623766,-1.18342448011439,-1.5771570672976551,-0.5682971312423355,-0.6430778441198433,0.0,0.2948421325633358,-0.23518499877894145,0.6215555477203671,-1.7122393249833774
Independent House,6,3,8,4.74,11.93,24,0.0,1.04,5.34,39.4,Saturday,Summer,1,14.81,1,2,1,0.9721193181814869,-0.6466304033004656,-0.2674769730868907,0.28223822354849365,1.4299844272202602,0.0,-0.7961864247267118,-0.7059026031831533,-0.5894739758094977,1.203026885115583
Independent House,4,6,4,0.0,1.12,24,1.9,1.5,7.75,7.6,Thursday,Winter,0,6.86,1,4,2,-0.028478554847755435,0.9637518271413074,-1.5771570672976551,-1.1224787038760815,-1.4653389775841996,0.0,2.043476943562453,0.16021778892059646,0.9712646079910232,-1.5893064125093248
Apartment,6,3,11,0.0,3.72,24,0.68,1.15,7.5,14.0,Thursday,Winter,0,6.16,0,4,2,0.9721193181814869,-0.6466304033004656,0.7147830975711826,-1.1224787038760815,-0.7689614704156894,0.0,0.22011414918730524,-0.49878685724530036,0.8093622652731268,-1.0273273840565131
Independent House,6,5,12,1.27,0.62,24,0.0,1.25,5.26,14.9,Wednesday,Winter,0,7.64,1,6,2,0.9721193181814869,0.426957750327383,1.0422031211238738,-0.7461094005365856,-1.5992577289627594,0.0,-0.7961864247267118,-0.31049981548361544,-0.6412827254792245,-0.9482990831803364
Apartment,5,3,5,0.44,3.43,24,0.0,1.12,6.55,17.0,Monday,Winter,0,5.64,0,1,2,0.47182038166686574,-0.6466304033004656,-1.249737043744964,-0.9920830397269648,-0.846634346215254,0.0,-0.7961864247267118,-0.5552729697738054,0.19413336294512065,-0.7638997144692576
Apartment,2,3,4,6.81,6.98,24,0.0,1.16,6.59,28.3,Friday,Summer,0,14.69,0,0,1,-1.0290764278769977,-0.6466304033004656,-1.5771570672976551,0.895690552613656,0.10418878857251973,0.0,-0.7961864247267118,-0.47995815306913187,0.2200377377799841,0.22834450764273792
Independent House,5,5,14,0.74,8.84,24,0.0,0.71,5.56,24.4,Friday,Spring/Autumn,0,7.16,1,0,0,0.47182038166686574,0.426957750327383,1.697043168229256,-0.9031769050798398,0.6023665437007616,0.0,-0.7961864247267118,-1.327249840996713,-0.44699991421774904,-0.11411146282069433
Independent House,6,5,11,2.28,5.11,24,0.87,0.64,5.71,16.5,Friday,Spring/Autumn,0,10.4,1,0,0,0.9721193181814869,0.426957750327383,0.7147830975711826,-0.44679208055793146,-0.3966673415832935,0.0,0.5040804860162217,-1.4590507702298925,-0.349858508587011,-0.8078043260671335
Apartment,4,4,14,0.21,2.24,24,0.0,1.91,6.96,10.9,Saturday,Winter,1,7.67,0,2,2,-0.028478554847755435,-0.10983632648654133,1.697043168229256,-1.0602444096230939,-1.165360974496226,0.0,-0.7961864247267118,0.9321946601435038,0.45965320500247075,-1.2995359759633436
Apartment,2,4,7,5.12,10.04,24,0.0,1.59,4.98,33.5,Tuesday,Summer,0,12.99,0,5,1,-1.0290764278769977,-0.10983632648654133,-0.5948969966395818,0.3948526607681853,0.9237715470093045,0.0,-0.7961864247267118,0.3296761265061129,-0.822613349323268,0.6849524682606473
Apartment,2,4,8,1.72,6.99,24,0.93,1.25,6.57,25.3,Tuesday,Spring/Autumn,0,7.96,0,5,0,-1.0290764278769977,-0.10983632648654133,-0.2674769730868907,-0.612750198565898,0.10686716360009087,0.0,0.5937540660674585,-0.31049981548361544,0.20708555036255266,-0.035083161944517514
Apartment,3,2,4,0.53,7.62,24,0.58,1.47,6.26,28.2,Thursday,Spring/Autumn,0,5.83,0,4,0,-0.5287774913623766,-1.18342448011439,-1.5771570672976551,-0.9654111993328273,0.275604790337076,0.0,0.0706581824352438,0.10373167639209098,0.006326645392360861,0.2195635853231626
Independent House,5,5,12,6.05,11.2,24,0.0,1.85,4.6,36.8,Friday,Summer,0,17.25,1,0,1,0.47182038166686574,0.426957750327383,1.0422031211238738,0.6704616781742727,1.234463050207563,0.0,-0.7961864247267118,0.8192224350864933,-1.068704910254471,0.974722904806628
Villa,4,6,7,3.63,6.67,24,2.36,0.35,6.63,26.3,Thursday,Spring/Autumn,0,12.37,2,4,0,-0.028478554847755435,0.9637518271413074,-0.5948969966395818,-0.04671447464586893,0.021159162717812596,0.0,2.730974390621935,-2.005083191338778,0.24594211261484752,0.0527260612512343
Independent House,3,3,5,2.11,8.12,24,1.11,0.87,5.41,20.6,Monday,Spring/Autumn,0,9.2,1,1,0,-0.5287774913623766,-0.6466304033004656,-1.249737043744964,-0.49717222352463564,0.40952354171563543,0.0,0.862774806221169,-1.0259905741780175,-0.5441413198484865,-0.44778651096455097
Villa,1,9,6,1.31,6.17,24,0.58,1.6,8.37,30.6,Sunday,Spring/Autumn,1,10.04,2,3,0,-1.529375364391619,2.5741340575830804,-0.9223170201922729,-0.7342552492503023,-0.11275958866074708,0.0,0.0706581824352438,0.3485048306822814,1.3727824179314057,0.43030572099296716
Apartment,4,4,10,8.91,10.38,24,1.19,1.52,7.92,35.1,Saturday,Summer,1,23.58,0,2,1,-0.028478554847755435,-0.10983632648654133,0.3873630740184915,1.518033495143531,1.0148362979467256,0.0,0.9823395796228178,0.19787519727293343,1.0813582010391927,0.8254472253738503
Apartment,2,2,14,6.39,7.31,24,1.14,0.79,5.43,35.4,Thursday,Summer,0,14.9,0,4,1,-1.0290764278769977,-1.18342448011439,1.697043168229256,0.7712219641076811,0.1925751644823689,0.0,0.907611596246787,-1.1766202075873653,-0.531189132431055,0.8517899923325756
Apartment,7,3,9,2.14,4.98,24,0.0,0.02,5.77,28.2,Sunday,Spring/Autumn,1,9.74,0,3,0,1.4724182546961082,-0.6466304033004656,0.05994305046580039,-0.48828161005992304,-0.43148621694171896,0.0,-0.7961864247267118,-2.6264304291523377,-0.3110019463347161,0.2195635853231626
Apartment,2,2,9,0.24,6.93,24,0.73,0.92,8.16,19.8,Tuesday,Spring/Autumn,0,5.71,0,5,0,-1.0290764278769977,-1.18342448011439,0.05994305046580039,-1.0513537961583814,0.09079691343466356,0.0,0.2948421325633358,-0.931847053297175,1.2367844500483733,-0.5180338895211525
Apartment,4,3,14,1.85,3.68,24,0.97,0.46,6.85,18.9,Thursday,Spring/Autumn,0,7.64,0,4,0,-0.028478554847755435,-0.6466304033004656,1.697043168229256,-0.5742242068854773,-0.7796749705259741,0.0,0.653536452768283,-1.7979674454009251,0.38841617420659613,-0.5970621903973293
Independent House,1,6,7,6.37,9.82,24,0.0,0.86,5.88,27.7,Thursday,Summer,0,15.99,1,4,1,-1.529375364391619,0.9637518271413074,-0.5948969966395818,0.7652948884645395,0.8648472964027386,0.0,-0.7961864247267118,-1.044819278354186,-0.23976491553884152,0.17565897372528672
Apartment,5,3,11,6.58,12.41,24,1.0,0.54,7.26,32.1,Tuesday,Summer,0,16.91,0,5,1,0.47182038166686574,-0.6466304033004656,0.7147830975711826,0.827529182717527,1.5585464285436776,0.0,0.6983732427939013,-1.6473378119915771,0.6539360162639463,0.5620195557865949
Apartment,4,3,6,0.66,1.31,24,0.0,1.51,6.46,13.2,Tuesday,Winter,0,6.74,0,5,2,-0.028478554847755435,-0.6466304033004656,-0.9223170201922729,-0.9268852076524063,-1.414449852060347,0.0,-0.7961864247267118,0.17904649309676496,0.13584851956667807,-1.0975747626131145
Apartment,1,3,4,7.79,11.04,24,1.2,0.66,7.36,35.9,Friday,Summer,0,17.05,0,0,1,-1.529375364391619,-0.6466304033004656,-1.5771570672976551,1.186117259127598,1.191609049766424,0.0,0.9972851762980239,-1.4213933618775554,0.7186969533511052,0.8956946039304515
Apartment,6,2,10,4.49,4.56,24,0.0,1.67,5.33,32.5,Tuesday,Summer,0,13.9,0,5,1,0.9721193181814869,-1.18342448011439,0.3873630740184915,0.20814977800922282,-0.5439779680997093,0.0,-0.7961864247267118,0.4803057599154604,-0.5959500695182134,0.5971432450648955
Independent House,4,4,11,2.06,7.03,24,1.39,2.0,7.12,23.6,Monday,Spring/Autumn,0,10.84,1,1,0,-0.028478554847755435,-0.10983632648654133,0.7147830975711826,-0.5119899126324897,0.11758066371037565,0.0,1.2812515131269404,1.1016529977290201,0.5632707043419245,-0.18435884137729552
Apartment,1,4,8,3.22,5.44,24,3.0,1.26,8.24,19.0,Saturday,Spring/Autumn,1,11.61,0,2,0,-1.529375364391619,-0.10983632648654133,-0.2674769730868907,-0.168219525330273,-0.3082809656734441,0.0,3.687492577835128,-0.29167111130744694,1.2885931997181002,-0.588281268077754
Apartment,7,2,13,10.49,9.44,24,0.58,1.41,4.6,38.4,Friday,Summer,0,22.66,0,0,1,1.4724182546961082,-1.18342448011439,1.3696231446765648,1.9862724709517228,0.7630690453550331,0.0,0.0706581824352438,-0.009240548664919971,-1.068704910254471,1.115217661919831
Villa,4,9,10,3.03,6.97,24,0.57,1.74,6.39,18.2,Sunday,Spring/Autumn,1,14.06,2,3,0,-0.028478554847755435,2.5741340575830804,0.3873630740184915,-0.22452674394011896,0.10151041354494834,0.0,0.05571258576003765,0.6121066891486399,0.0905158636056669,-0.6585286466343555
Independent House,6,6,6,2.33,8.44,24,1.01,1.34,4.02,19.6,Sunday,Spring/Autumn,1,12.91,1,3,0,0.9721193181814869,0.9637518271413074,-0.9223170201922729,-0.4319743914500772,0.4952315425979137,0.0,0.7133188394691075,-0.14104147789809898,-1.4443183453599906,-0.5355957341603028
Independent House,6,6,12,2.56,6.82,24,0.0,1.91,8.03,18.3,Thursday,Spring/Autumn,0,12.15,1,4,0,0.9721193181814869,0.9637518271413074,1.0422031211238738,-0.36381302155394807,0.06133478813138059,0.0,-0.7961864247267118,0.9321946601435038,1.1525952318350667,-0.6497477243147802
Independent House,2,3,4,3.92,7.56,24,0.0,0.94,9.13,33.4,Monday,Summer,0,10.55,1,1,1,-1.0290764278769977,-0.6466304033004656,-1.5771570672976551,0.03922812217968525,0.25953454017164873,0.0,-0.7961864247267118,-0.8941896449448382,1.8649655397938116,0.676171545941072
Apartment,5,2,6,1.02,6.53,24,0.0,1.22,6.1,28.6,Friday,Spring/Autumn,0,7.05,0,0,0,0.47182038166686574,-1.18342448011439,-0.9223170201922729,-0.8201978460758564,-0.016338087668184027,0.0,-0.7961864247267118,-0.3669859280121209,-0.09729085394709289,0.2546872746014635
Villa,7,6,8,2.3,1.0,24,1.38,2.07,4.45,8.5,Wednesday,Winter,0,10.76,2,6,2,1.4724182546961082,0.9637518271413074,-0.2674769730868907,-0.4408650049147898,-1.497479477915054,0.0,1.2663059164517343,1.2334539269621991,-1.1658463158852084,-1.510278111633148
Apartment,6,3,11,8.01,9.21,24,1.16,1.18,4.62,35.1,Monday,Summer,1,21.82,0,1,1,0.9721193181814869,-0.6466304033004656,0.7147830975711826,1.251315091202156,0.701466419720896,0.0,0.9375027895971993,-0.44230074471679487,-1.055752722837039,0.8254472253738503
Apartment,3,4,12,0.48,0.74,24,1.11,1.7,4.75,5.1,Sunday,Winter,1,7.08,0,3,2,-0.5287774913623766,-0.10983632648654133,1.0422031211238738,-0.9802288884406815,-1.567117228631905,0.0,0.862774806221169,0.5367918724439659,-0.971563504623733,-1.8088294704987045
Apartment,4,3,11,5.91,8.47,24,0.0,1.16,5.29,42.4,Friday,Summer,0,14.39,0,0,1,-0.028478554847755435,-0.6466304033004656,0.7147830975711826,0.6289721486722811,0.5032666676806276,0.0,-0.7961864247267118,-0.47995815306913187,-0.6218544443530768,1.4664545547028383
Apartment,7,4,12,0.83,2.29,24,1.0,1.22,5.74,14.3,Wednesday,Winter,0,7.53,0,6,2,1.4724182546961082,-0.10983632648654133,1.0422031211238738,-0.8765050646857022,-1.15196909935837,0.0,0.6983732427939013,-0.3669859280121209,-0.33043022746086326,-1.0009846170977874
Apartment,4,3,14,2.99,7.58,24,0.0,1.53,6.96,23.9,Thursday,Spring/Autumn,0,11.83,0,4,0,-0.028478554847755435,-0.6466304033004656,1.697043168229256,-0.23638089522640218,0.26489129022679125,0.0,-0.7961864247267118,0.21670390144910193,0.45965320500247075,-0.15801607441857024
Apartment,5,4,12,1.88,1.98,24,0.0,1.36,7.79,13.2,Sunday,Winter,1,10.56,0,3,2,0.47182038166686574,-0.10983632648654133,1.0422031211238738,-0.5653335934207647,-1.234998725213077,0.0,-0.7961864247267118,-0.10338406954576201,0.9971689828258866,-1.0975747626131145
Independent House,7,4,12,10.23,7.22,24,1.0,1.29,5.76,37.9,Saturday,Summer,1,28.87,1,2,1,1.4724182546961082,-0.10983632648654133,1.0422031211238738,1.9092204875908811,0.16846978923422817,0.0,0.6983732427939013,-0.23518499877894145,-0.31747804004343183,1.0713130503219552
Villa,6,7,12,1.04,3.07,24,1.71,2.9,6.7,14.9,Sunday,Winter,1,12.67,2,3,2,0.9721193181814869,1.5005459039552316,1.0422031211238738,-0.8142707704327148,-0.9430558472078171,0.0,1.7595106067335367,2.7962363735841826,0.2912747685758587,-0.9482990831803364
Villa,2,7,14,2.04,0.0,24,0.73,1.42,10.03,18.9,Sunday,Winter,1,10.04,2,3,2,-1.0290764278769977,1.5005459039552316,1.697043168229256,-0.5179169882756314,-1.7653169806721734,0.0,0.2948421325633358,0.009588155511248522,2.4478139735782376,-0.5970621903973293
Apartment,7,4,7,9.0,11.96,24,0.0,0.64,7.95,37.2,Sunday,Summer,1,32.35,0,3,1,1.4724182546961082,-0.10983632648654133,-0.5948969966395818,1.5447053355376685,1.4380195523029742,0.0,-0.7961864247267118,-1.4590507702298925,1.1007864821653404,1.0098465940849293
Independent House,1,3,10,1.59,7.13,24,1.86,0.53,7.65,25.7,Monday,Spring/Autumn,0,8.46,1,1,0,-1.529375364391619,-0.6466304033004656,0.3873630740184915,-0.6512761902463188,0.1443644139860875,0.0,1.9836945568616289,-1.6661665161677457,0.906503670903865,4.0527333783088164e-05
Apartment,5,4,4,0.57,5.16,24,0.0,1.7,3.1,14.2,Wednesday,Winter,0,6.43,0,6,2,0.47182038166686574,-0.10983632648654133,-1.5771570672976551,-0.953557048046544,-0.38327546644543753,0.0,-0.7961864247267118,0.5367918724439659,-2.040118966561849,-1.0097655394173628
Apartment,5,4,4,3.0,3.58,24,0.62,1.82,3.86,26.9,Friday,Spring/Autumn,0,10.28,0,0,0,0.47182038166686574,-0.10983632648654133,-1.5771570672976551,-0.2334173574048314,-0.8064587208016861,0.0,0.13044056913606838,0.7627363225579877,-1.547935844699444,0.1054115951686852
Independent House,1,3,10,7.9,11.27,24,0.0,1.11,5.93,38.4,Saturday,Summer,1,19.25,1,2,1,-1.529375364391619,-0.6466304033004656,0.3873630740184915,1.218716175164877,1.2532116754005616,0.0,-0.7961864247267118,-0.5741016739499739,-0.20738444699526237,1.115217661919831
Apartment,5,4,4,1.77,6.69,24,0.89,2.02,5.02,26.2,Tuesday,Spring/Autumn,0,10.47,0,5,0,0.47182038166686574,-0.10983632648654133,-1.5771570672976551,-0.5979325094580439,0.026515912772955105,0.0,0.5339716793666339,1.1393104060813573,-0.7967089744884052,0.043945138931658995
Independent House,7,6,6,0.0,0.81,24,0.0,1.32,3.85,6.3,Tuesday,Winter,0,6.56,1,5,2,1.4724182546961082,0.9637518271413074,-0.9223170201922729,-1.1224787038760815,-1.5483686034389066,0.0,-0.7961864247267118,-0.17869888625043598,-1.5544119384081598,-1.703458402663802
Apartment,7,4,4,0.0,1.85,24,0.0,1.59,7.63,9.0,Saturday,Winter,1,6.99,0,2,2,1.4724182546961082,-0.10983632648654133,-1.5771570672976551,-1.1224787038760815,-1.2698176005715027,0.0,-0.7961864247267118,0.3296761265061129,0.8935514834864329,-1.4663735000352722
Apartment,7,4,13,0.0,4.08,24,0.63,1.47,6.04,12.2,Friday,Winter,0,6.95,0,0,2,1.4724182546961082,-0.10983632648654133,1.3696231446765648,-1.1224787038760815,-0.6725399694231264,0.0,0.14538616581127453,0.10373167639209098,-0.13614741619938775,-1.1853839858088664
Apartment,5,3,8,3.29,5.37,24,0.0,1.17,5.87,19.9,Tuesday,Spring/Autumn,0,10.55,0,5,0,0.47182038166686574,-0.6466304033004656,-0.2674769730868907,-0.14747476057927722,-0.3270295908664425,0.0,-0.7961864247267118,-0.46112944889296337,-0.24624100924755724,-0.5092529672015775
Apartment,7,4,8,8.24,10.42,24,0.0,1.12,8.14,41.8,Saturday,Summer,1,23.92,0,2,1,1.4724182546961082,-0.10983632648654133,-0.2674769730868907,1.3194764610982852,1.02554979805701,0.0,-0.7961864247267118,-0.5552729697738054,1.223832262630942,1.413769020785387
Apartment,1,4,8,1.94,5.9,24,0.65,1.52,7.44,27.8,Thursday,Spring/Autumn,0,8.09,0,4,0,-1.529375364391619,-0.10983632648654133,-0.2674769730868907,-0.5475523664913398,-0.18507571440516918,0.0,0.1752773591616868,0.19787519727293343,0.770505703020832,0.18443989604486202
Apartment,5,3,12,0.33,2.13,24,0.0,1.29,6.26,12.6,Thursday,Winter,0,5.98,0,4,2,0.47182038166686574,-0.6466304033004656,1.0422031211238738,-1.024681955764244,-1.1948230997995093,0.0,-0.7961864247267118,-0.23518499877894145,0.006326645392360861,-1.1502602965305657
Apartment,2,3,10,10.82,12.21,24,0.0,2.16,7.6,35.7,Tuesday,Summer,0,20.79,0,5,1,-1.0290764278769977,-0.6466304033004656,0.3873630740184915,2.08406921906356,1.504978927992254,0.0,-0.7961864247267118,1.4029122645477161,0.8741232023602852,0.8781327592913015
Independent House,2,3,9,2.12,8.12,24,2.23,1.42,6.37,17.7,Tuesday,Spring/Autumn,0,10.45,1,5,0,-1.0290764278769977,-0.6466304033004656,0.05994305046580039,-0.4942086857030647,0.40952354171563543,0.0,2.5366816338442555,0.009588155511248522,0.07756367618823547,-0.7024332582322315
Independent House,1,5,9,0.99,5.95,24,0.86,2.09,8.22,21.8,Thursday,Spring/Autumn,0,7.27,1,4,0,-1.529375364391619,0.426957750327383,0.05994305046580039,-0.829088459540569,-0.17168383926731326,0.0,0.4891348893410155,1.2711113353145362,1.2756410123006687,-0.34241544312964883
Independent House,3,4,9,3.07,14.11,24,0.0,0.85,6.13,33.8,Tuesday,Summer,0,11.34,1,5,1,-0.5287774913623766,-0.10983632648654133,0.05994305046580039,-0.21267259265383562,2.01387018323078,0.0,-0.7961864247267118,-1.0636479825303544,-0.07786257282094516,0.7112952352193725
Apartment,3,3,6,2.63,5.13,24,2.37,1.68,7.4,23.1,Wednesday,Spring/Autumn,0,12.29,0,6,0,-0.5287774913623766,-0.6466304033004656,-0.9223170201922729,-0.3430682568029523,-0.3913105915281512,0.0,2.7459199872971416,0.49913446409162887,0.7446013281859686,-0.22826345297517145
Apartment,7,4,8,0.87,2.27,24,1.0,1.57,4.2,11.0,Friday,Winter,0,8.72,0,0,2,1.4724182546961082,-0.10983632648654133,-0.2674769730868907,-0.8646509133994189,-1.1573258494135126,0.0,0.6983732427939013,0.2920187181537759,-1.3277486586031049,-1.2907550536437684
Apartment,6,2,6,4.75,11.23,24,0.0,0.77,5.68,39.7,Tuesday,Summer,0,13.7,0,5,1,0.9721193181814869,-1.18342448011439,-0.9223170201922729,0.2852017613700644,1.2424981752902768,0.0,-0.7961864247267118,-1.2142776159397022,-0.3692867897131587,1.2293696520743087
Apartment,4,3,14,9.8,4.44,24,0.0,0.78,3.69,38.2,Friday,Summer,0,21.9,0,0,1,-0.028478554847755435,-0.6466304033004656,1.697043168229256,1.7817883612633354,-0.5761184684305634,0.0,-0.7961864247267118,-1.1954489117635336,-1.6580294377476135,1.0976558172806812
Apartment,4,2,5,6.52,9.51,24,0.97,1.55,6.21,37.7,Monday,Summer,0,17.87,0,1,1,-0.028478554847755435,-1.18342448011439,-1.249737043744964,0.8097479557881019,0.7818176705480315,0.0,0.653536452768283,0.2543613098014389,-0.02605382315121829,1.0537512056828051
Apartment,1,3,7,0.0,3.86,24,0.0,0.87,5.62,21.4,Thursday,Spring/Autumn,0,4.65,0,4,0,-1.529375364391619,-0.6466304033004656,-0.5948969966395818,-1.1224787038760815,-0.7314642200296928,0.0,-0.7961864247267118,-1.0259905741780175,-0.4081433519654536,-0.3775391324079498
Apartment,1,4,8,0.0,3.71,24,0.61,0.76,3.18,9.9,Saturday,Winter,1,4.77,0,2,2,-1.529375364391619,-0.10983632648654133,-0.2674769730868907,-1.1224787038760815,-0.7716398454432607,0.0,0.11549497246086222,-1.2331063201158707,-1.9883102168921218,-1.3873451991590955
Apartment,2,2,13,7.21,15.36,24,1.65,0.96,7.17,31.2,Saturday,Summer,1,17.57,0,2,1,-1.0290764278769977,-1.18342448011439,1.3696231446765648,1.0142320654764894,2.3486670616771796,0.0,1.6698370266822997,-0.8565322365925012,0.5956511728855036,0.48299125491041806
Independent House,1,5,5,11.36,12.93,24,0.0,1.22,4.75,43.5,Sunday,Summer,1,21.86,1,3,1,-1.529375364391619,0.426957750327383,-1.249737043744964,2.244100261428385,1.6978219299773796,0.0,-0.7961864247267118,-0.3669859280121209,-0.971563504623733,1.5630447002181653
Apartment,5,2,13,0.0,0.0,24,0.0,1.56,3.95,12.0,Wednesday,Winter,0,5.59,0,6,2,0.47182038166686574,-1.18342448011439,1.3696231446765648,-1.1224787038760815,-1.7653169806721734,0.0,-0.7961864247267118,0.2731900139776074,-1.4896510013210011,-1.2029458304480167
Apartment,2,3,13,0.0,0.38,24,1.62,1.76,6.61,11.9,Monday,Winter,0,6.49,0,1,2,-1.0290764278769977,-0.6466304033004656,1.3696231446765648,-1.1224787038760815,-1.6635387296244681,0.0,1.6250002366566816,0.6497640975009769,0.2329899251974161,-1.211726752767592
Villa,6,8,7,0.5,0.46,24,0.0,1.53,6.55,10.5,Wednesday,Winter,0,7.75,2,6,2,0.9721193181814869,2.037339980769156,-0.5948969966395818,-0.9743018127975398,-1.6421117294038985,0.0,-0.7961864247267118,0.21670390144910193,0.19413336294512065,-1.3346596652416445
Apartment,5,4,5,2.98,4.26,24,0.0,1.36,5.55,23.3,Saturday,Spring/Autumn,1,11.58,0,2,0,0.47182038166686574,-0.10983632648654133,-1.249737043744964,-0.23934443304797307,-0.624329218926845,0.0,-0.7961864247267118,-0.10338406954576201,-0.45347600792646475,-0.21070160833602114
Independent House,1,6,4,0.22,3.3,24,0.94,1.98,7.09,8.3,Thursday,Winter,0,6.7,1,4,2,-1.529375364391619,0.9637518271413074,-1.5771570672976551,-1.057280871801523,-0.8814532215736796,0.0,0.6086996627426645,1.0639955893766833,0.5438424232157768,-1.5278399562722984
Villa,2,9,5,7.03,9.63,24,0.61,1.1,9.63,37.8,Sunday,Summer,1,19.63,2,3,1,-1.0290764278769977,2.5741340575830804,-1.249737043744964,0.9608883846882146,0.8139581708788861,0.0,0.11549497246086222,-0.5929303781261424,2.188770225229604,1.0625321280023798
Villa,6,5,10,1.35,5.09,24,0.0,2.25,6.6,12.6,Saturday,Spring/Autumn,1,9.44,2,2,0,0.9721193181814869,0.426957750327383,0.3873630740184915,-0.7224010979640189,-0.402024091638436,0.0,-0.7961864247267118,1.572370602133232,0.2265138314886998,-1.1502602965305657
Independent House,3,6,8,0.0,5.16,24,0.0,1.36,6.24,34.1,Thursday,Spring/Autumn,0,6.12,1,4,0,-0.5287774913623766,0.9637518271413074,-0.2674769730868907,-1.1224787038760815,-0.38327546644543753,0.0,-0.7961864247267118,-0.10338406954576201,-0.00662554202507057,0.7376380021780985
Apartment,5,3,7,0.15,2.33,24,0.0,1.76,9.76,8.9,Monday,Winter,0,6.49,0,1,2,0.47182038166686574,-0.6466304033004656,-0.5948969966395818,-1.078025636552519,-1.1412555992480853,0.0,-0.7961864247267118,0.6497640975009769,2.2729594434429097,-1.4751544223548472
Apartment,3,4,13,9.28,8.83,24,1.75,1.9,5.89,37.5,Sunday,Summer,1,24.73,0,3,1,-0.5287774913623766,-0.10983632648654133,1.3696231446765648,1.6276843945416517,0.5996881686731904,0.0,1.8192929934343611,0.9133659559673353,-0.2332888218301258,1.0361893610436546
Independent House,4,6,10,0.96,5.04,24,0.0,0.92,5.57,5.6,Wednesday,Winter,0,7.94,1,6,2,-0.028478554847755435,0.9637518271413074,0.3873630740184915,-0.8379790730052814,-0.4154159667762919,0.0,-0.7961864247267118,-0.931847053297175,-0.4405238205090327,-1.7649248589008284
Independent House,1,6,7,0.09,8.1,24,1.98,1.84,7.42,26.9,Friday,Spring/Autumn,0,7.2,1,0,0,-1.529375364391619,0.9637518271413074,-0.5948969966395818,-1.095806863481944,0.4041667916604932,0.0,2.163041716964102,0.8003937309103247,0.7575535156034,0.1054115951686852
Independent House,3,6,9,3.27,6.35,24,0.0,0.99,4.8,24.9,Monday,Spring/Autumn,0,10.47,1,1,0,-0.5287774913623766,0.9637518271413074,0.05994305046580039,-0.1534018362224189,-0.06454883816446567,0.0,-0.7961864247267118,-0.8000461240639958,-0.9391830360801537,-0.07020685122281843
